order_detail_id,order_id,product_id,quantity,discount,customer_id,order_date,region,payment_method,product_name,category,subcategory,price,cost,customer_name,email,city,state,country,gross_sales,discount_amount,revenue,cost_amount,profit
123,71,15,1,10.0,75,2024-09-26,North,Wallet,Pro Printer,Electronics,Office Tech,8120.0,3940.0,Ananya Joshi,customer75@example.com,New Delhi,Delhi,India,8120.0,812.0,7308.0,3940.0,3368.0
124,71,1,1,5.0,75,2024-09-26,North,Wallet,Basic Laptop,Electronics,Computers,46100.0,33920.0,Ananya Joshi,customer75@example.com,New Delhi,Delhi,India,46100.0,2305.0,43795.0,33920.0,9875.0
125,71,56,2,20.0,75,2024-09-26,North,Wallet,Standard Desk Lamp,Furniture,Office Accessories,4550.0,2480.0,Ananya Joshi,customer75@example.com,New Delhi,Delhi,India,9100.0,1820.0,7280.0,4960.0,2320.0
126,72,4,1,5.0,26,2024-11-08,East,Net Banking,Basic Smartphone,Electronics,Mobiles,14820.0,10940.0,Sneha Nair,customer26@example.com,Kolkata,West Bengal,India,14820.0,741.0,14079.0,10940.0,3139.0
127,73,53,1,0.0,865,2026-01-16,Central,Debit Card,Standard Backpack,Accessories,Bags,3160.0,1910.0,Praveen Kumar,customer865@example.com,Bhopal,Madhya Pradesh,India,3160.0,0.0,3160.0,1910.0,1250.0
128,74,49,3,5.0,443,2026-04-17,South,Credit Card,Basic Calculator,Office Supplies,Stationery,2390.0,1340.0,Sneha Mishra,customer443@example.com,Nizamabad,Telangana,India,7170.0,358.5,6811.5,4020.0,2791.5
129,74,33,4,5.0,443,2026-04-17,South,Credit Card,Pro Office Chair,Furniture,Office Furniture,21610.0,13690.0,Sneha Mishra,customer443@example.com,Nizamabad,Telangana,India,86440.0,4322.0,82118.0,54760.0,27358.0
130,75,17,4,5.0,556,2024-12-21,North,UPI,Standard Tablet,Electronics,Mobiles,26570.0,15630.0,Praveen Naidu,customer556@example.com,Ludhiana,Punjab,India,106280.0,5314.0,100966.0,62520.0,38446.0
131,75,14,1,10.0,556,2024-12-21,North,UPI,Standard Printer,Electronics,Office Tech,27480.0,16430.0,Praveen Naidu,customer556@example.com,Ludhiana,Punjab,India,27480.0,2748.0,24732.0,16430.0,8302.0
132,76,30,3,15.0,205,2025-11-27,North,Net Banking,Pro USB Drive,Accessories,Storage,4200.0,2680.0,Priya Gupta,customer205@example.com,Gurugram,Haryana,India,12600.0,1890.0,10710.0,8040.0,2670.0
133,76,11,1,5.0,205,2025-11-27,North,Net Banking,Standard Headphones,Electronics,Audio,10860.0,7010.0,Priya Gupta,customer205@example.com,Gurugram,Haryana,India,10860.0,543.0,10317.0,7010.0,3307.0
134,77,54,1,5.0,701,2026-08-07,North,Credit Card,Pro Backpack,Accessories,Bags,3340.0,2580.0,Aditya Verma,customer701@example.com,Amritsar,Punjab,India,3340.0,167.0,3173.0,2580.0,593.0
135,78,10,1,10.0,420,2026-02-06,North,UPI,Basic Headphones,Electronics,Audio,10030.0,7470.0,Rahul Joshi,customer420@example.com,Amritsar,Punjab,India,10030.0,1003.0,9027.0,7470.0,1557.0
136,79,55,5,0.0,835,2025-11-23,North,Debit Card,Basic Desk Lamp,Furniture,Office Accessories,2260.0,1590.0,Pooja Joshi,customer835@example.com,Faridabad,Haryana,India,11300.0,0.0,11300.0,7950.0,3350.0
137,80,16,4,0.0,214,2026-01-27,East,UPI,Basic Tablet,Electronics,Mobiles,18350.0,14200.0,Isha Iyer,customer214@example.com,Kolkata,West Bengal,India,73400.0,0.0,73400.0,56800.0,16600.0
138,80,1,2,10.0,214,2026-01-27,East,UPI,Basic Laptop,Electronics,Computers,46100.0,33920.0,Isha Iyer,customer214@example.com,Kolkata,West Bengal,India,92200.0,9220.0,82980.0,67840.0,15140.0
139,80,13,2,10.0,214,2026-01-27,East,UPI,Basic Printer,Electronics,Office Tech,27360.0,14070.0,Isha Iyer,customer214@example.com,Kolkata,West Bengal,India,54720.0,5472.0,49248.0,28140.0,21108.0
140,81,46,1,5.0,816,2024-06-21,East,Net Banking,Basic Printer Paper,Office Supplies,Paper,770.0,360.0,Aarav Reddy,customer816@example.com,Gaya,Bihar,India,770.0,38.5,731.5,360.0,371.5
141,81,7,4,5.0,816,2024-06-21,East,Net Banking,Basic Monitor,Electronics,Computers,8250.0,5920.0,Aarav Reddy,customer816@example.com,Gaya,Bihar,India,33000.0,1650.0,31350.0,23680.0,7670.0
142,82,23,2,0.0,596,2026-01-23,South,Cash on Delivery,Standard Mouse,Accessories,Computer Accessories,2320.0,1120.0,Aarav Rao,customer596@example.com,Mysuru,Karnataka,India,4640.0,0.0,4640.0,2240.0,2400.0
143,83,59,3,10.0,999,2026-04-03,West,UPI,Standard External SSD,Electronics,Storage,16910.0,13510.0,Sanjay Chowdhury,customer999@example.com,Vadodara,Gujarat,India,50730.0,5073.0,45657.0,40530.0,5127.0
144,84,21,1,10.0,480,2025-08-01,Central,Wallet,Pro Keyboard,Accessories,Computer Accessories,2940.0,1810.0,Rahul Joshi,customer480@example.com,Bhopal,Madhya Pradesh,India,2940.0,294.0,2646.0,1810.0,836.0
145,85,24,1,0.0,394,2025-11-26,West,Credit Card,Pro Mouse,Accessories,Computer Accessories,2550.0,1280.0,Sneha Reddy,customer394@example.com,Ahmedabad,Gujarat,India,2550.0,0.0,2550.0,1280.0,1270.0
146,86,6,4,10.0,200,2024-08-27,North,Wallet,Pro Smartphone,Electronics,Mobiles,44590.0,25980.0,Isha Chowdhury,customer200@example.com,New Delhi,Delhi,India,178360.0,17836.0,160524.0,103920.0,56604.0
147,87,15,1,15.0,636,2025-06-14,South,UPI,Pro Printer,Electronics,Office Tech,8120.0,3940.0,Kavya Joshi,customer636@example.com,Madurai,Tamil Nadu,India,8120.0,1218.0,6902.0,3940.0,2962.0
148,88,35,1,0.0,661,2025-12-17,South,Debit Card,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Aarav Rao,customer661@example.com,Hyderabad,Telangana,India,34990.0,0.0,34990.0,16990.0,18000.0
149,89,40,1,5.0,454,2024-12-21,North,Cash on Delivery,Basic Notebook,Office Supplies,Stationery,380.0,190.0,Kavya Sharma,customer454@example.com,New Delhi,Delhi,India,380.0,19.0,361.0,190.0,171.0
150,90,41,3,15.0,514,2026-05-21,East,Credit Card,Standard Notebook,Office Supplies,Stationery,430.0,270.0,Sanjay Rao,customer514@example.com,Patna,Bihar,India,1290.0,193.5,1096.5,810.0,286.5
151,91,11,1,0.0,716,2025-03-06,North,UPI,Standard Headphones,Electronics,Audio,10860.0,7010.0,Vivaan Patel,customer716@example.com,New Delhi,Delhi,India,10860.0,0.0,10860.0,7010.0,3850.0
152,92,46,3,15.0,706,2024-06-24,South,UPI,Basic Printer Paper,Office Supplies,Paper,770.0,360.0,Aditya Rao,customer706@example.com,Coimbatore,Tamil Nadu,India,2310.0,346.5,1963.5,1080.0,883.5
153,93,19,2,0.0,380,2024-04-19,South,Net Banking,Basic Keyboard,Accessories,Computer Accessories,3670.0,1820.0,Neha Mishra,customer380@example.com,Bengaluru,Karnataka,India,7340.0,0.0,7340.0,3640.0,3700.0
154,93,33,4,5.0,380,2024-04-19,South,Net Banking,Pro Office Chair,Furniture,Office Furniture,21610.0,13690.0,Neha Mishra,customer380@example.com,Bengaluru,Karnataka,India,86440.0,4322.0,82118.0,54760.0,27358.0
155,94,27,2,0.0,306,2026-06-27,North,Credit Card,Pro Webcam,Accessories,Computer Accessories,4930.0,3140.0,Rahul Naidu,customer306@example.com,Faridabad,Haryana,India,9860.0,0.0,9860.0,6280.0,3580.0
156,95,50,3,15.0,705,2024-11-25,East,UPI,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Praveen Naidu,customer705@example.com,Cuttack,Odisha,India,1380.0,207.0,1173.0,990.0,183.0
157,96,35,1,10.0,651,2024-07-23,North,Debit Card,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Praveen Mishra,customer651@example.com,Noida,Uttar Pradesh,India,34990.0,3499.0,31491.0,16990.0,14501.0
158,97,55,1,0.0,606,2026-01-06,West,Net Banking,Basic Desk Lamp,Furniture,Office Accessories,2260.0,1590.0,Praveen Joshi,customer606@example.com,Surat,Gujarat,India,2260.0,0.0,2260.0,1590.0,670.0
159,98,7,1,15.0,643,2024-11-24,East,Net Banking,Basic Monitor,Electronics,Computers,8250.0,5920.0,Neha Reddy,customer643@example.com,Bhubaneswar,Odisha,India,8250.0,1237.5,7012.5,5920.0,1092.5
160,99,45,1,5.0,698,2024-12-10,North,Cash on Delivery,Pro Pen Pack,Office Supplies,Stationery,40.0,30.0,Sanjay Sharma,customer698@example.com,Amritsar,Punjab,India,40.0,2.0,38.0,30.0,8.0
161,100,45,3,0.0,135,2024-02-27,North,Debit Card,Pro Pen Pack,Office Supplies,Stationery,40.0,30.0,Aditya Joshi,customer135@example.com,Kanpur,Uttar Pradesh,India,120.0,0.0,120.0,90.0,30.0
162,101,36,1,5.0,735,2024-04-27,West,Net Banking,Pro Office Desk,Furniture,Office Furniture,29870.0,15610.0,Rahul Naidu,customer735@example.com,Surat,Gujarat,India,29870.0,1493.5,28376.5,15610.0,12766.5
163,101,31,2,10.0,735,2024-04-27,West,Net Banking,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Rahul Naidu,customer735@example.com,Surat,Gujarat,India,17080.0,1708.0,15372.0,10720.0,4652.0
164,102,51,3,0.0,359,2025-10-11,West,UPI,Pro Calculator,Office Supplies,Stationery,1360.0,760.0,Sneha Naidu,customer359@example.com,Vadodara,Gujarat,India,4080.0,0.0,4080.0,2280.0,1800.0
165,102,42,2,10.0,359,2025-10-11,West,UPI,Pro Notebook,Office Supplies,Stationery,460.0,220.0,Sneha Naidu,customer359@example.com,Vadodara,Gujarat,India,920.0,92.0,828.0,440.0,388.0
166,102,8,3,0.0,359,2025-10-11,West,UPI,Standard Monitor,Electronics,Computers,37290.0,24560.0,Sneha Naidu,customer359@example.com,Vadodara,Gujarat,India,111870.0,0.0,111870.0,73680.0,38190.0
167,103,37,2,0.0,167,2024-07-25,East,UPI,Basic Bookshelf,Furniture,Storage Furniture,14740.0,10420.0,Arjun Joshi,customer167@example.com,Kolkata,West Bengal,India,29480.0,0.0,29480.0,20840.0,8640.0
168,103,30,1,5.0,167,2024-07-25,East,UPI,Pro USB Drive,Accessories,Storage,4200.0,2680.0,Arjun Joshi,customer167@example.com,Kolkata,West Bengal,India,4200.0,210.0,3990.0,2680.0,1310.0
169,104,8,1,5.0,672,2025-05-04,East,Wallet,Standard Monitor,Electronics,Computers,37290.0,24560.0,Praveen Rao,customer672@example.com,Durgapur,West Bengal,India,37290.0,1864.5,35425.5,24560.0,10865.5
170,105,57,1,20.0,331,2026-07-14,West,UPI,Pro Desk Lamp,Furniture,Office Accessories,2610.0,1720.0,Praveen Gupta,customer331@example.com,Pune,Maharashtra,India,2610.0,522.0,2088.0,1720.0,368.0
171,105,40,1,5.0,331,2026-07-14,West,UPI,Basic Notebook,Office Supplies,Stationery,380.0,190.0,Praveen Gupta,customer331@example.com,Pune,Maharashtra,India,380.0,19.0,361.0,190.0,171.0
172,106,58,3,5.0,896,2026-03-09,North,UPI,Basic External SSD,Electronics,Storage,19790.0,14490.0,Kiran Kumar,customer896@example.com,Faridabad,Haryana,India,59370.0,2968.5,56401.5,43470.0,12931.5
173,106,51,3,0.0,896,2026-03-09,North,UPI,Pro Calculator,Office Supplies,Stationery,1360.0,760.0,Kiran Kumar,customer896@example.com,Faridabad,Haryana,India,4080.0,0.0,4080.0,2280.0,1800.0
174,107,56,1,10.0,100,2024-07-07,West,Cash on Delivery,Standard Desk Lamp,Furniture,Office Accessories,4550.0,2480.0,Pooja Singh,customer100@example.com,Nagpur,Maharashtra,India,4550.0,455.0,4095.0,2480.0,1615.0
175,107,20,1,10.0,100,2024-07-07,West,Cash on Delivery,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Pooja Singh,customer100@example.com,Nagpur,Maharashtra,India,5930.0,593.0,5337.0,3350.0,1987.0
176,108,50,2,10.0,909,2026-01-06,South,Net Banking,Standard Calculator,Office Supplies,Stationery,460.0,330.0,Anjali Joshi,customer909@example.com,Tirupati,Andhra Pradesh,India,920.0,92.0,828.0,660.0,168.0
177,108,35,1,0.0,909,2026-01-06,South,Net Banking,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Anjali Joshi,customer909@example.com,Tirupati,Andhra Pradesh,India,34990.0,0.0,34990.0,16990.0,18000.0
178,109,60,4,10.0,659,2025-08-23,West,UPI,Pro External SSD,Electronics,Storage,6490.0,3510.0,Arjun Joshi,customer659@example.com,Surat,Gujarat,India,25960.0,2596.0,23364.0,14040.0,9324.0
179,110,11,1,15.0,545,2024-01-10,North,UPI,Standard Headphones,Electronics,Audio,10860.0,7010.0,Sneha Patel,customer545@example.com,Noida,Uttar Pradesh,India,10860.0,1629.0,9231.0,7010.0,2221.0
180,111,15,2,0.0,859,2024-12-10,West,UPI,Pro Printer,Electronics,Office Tech,8120.0,3940.0,Meera Reddy,customer859@example.com,Pune,Maharashtra,India,16240.0,0.0,16240.0,7880.0,8360.0
181,111,40,2,15.0,859,2024-12-10,West,UPI,Basic Notebook,Office Supplies,Stationery,380.0,190.0,Meera Reddy,customer859@example.com,Pune,Maharashtra,India,760.0,114.0,646.0,380.0,266.0
182,112,14,1,0.0,293,2024-07-25,South,Debit Card,Standard Printer,Electronics,Office Tech,27480.0,16430.0,Ananya Chowdhury,customer293@example.com,Chennai,Tamil Nadu,India,27480.0,0.0,27480.0,16430.0,11050.0
183,113,24,2,10.0,9,2024-02-22,South,UPI,Pro Mouse,Accessories,Computer Accessories,2550.0,1280.0,Priya Nair,customer9@example.com,Guntur,Andhra Pradesh,India,5100.0,510.0,4590.0,2560.0,2030.0
184,114,41,1,10.0,174,2025-04-14,South,Wallet,Standard Notebook,Office Supplies,Stationery,430.0,270.0,Rohit Mishra,customer174@example.com,Thiruvananthapuram,Kerala,India,430.0,43.0,387.0,270.0,117.0
185,114,49,1,5.0,174,2025-04-14,South,Wallet,Basic Calculator,Office Supplies,Stationery,2390.0,1340.0,Rohit Mishra,customer174@example.com,Thiruvananthapuram,Kerala,India,2390.0,119.5,2270.5,1340.0,930.5
186,115,29,2,10.0,671,2026-05-09,North,UPI,Standard USB Drive,Accessories,Storage,4260.0,2300.0,Neha Patel,customer671@example.com,Noida,Uttar Pradesh,India,8520.0,852.0,7668.0,4600.0,3068.0
187,116,57,2,5.0,296,2025-04-11,South,Credit Card,Pro Desk Lamp,Furniture,Office Accessories,2610.0,1720.0,Praveen Joshi,customer296@example.com,Hyderabad,Telangana,India,5220.0,261.0,4959.0,3440.0,1519.0
188,117,37,3,0.0,820,2024-06-11,Central,Credit Card,Basic Bookshelf,Furniture,Storage Furniture,14740.0,10420.0,Arjun Patel,customer820@example.com,Bhopal,Madhya Pradesh,India,44220.0,0.0,44220.0,31260.0,12960.0
189,118,37,1,10.0,240,2024-09-22,West,Debit Card,Basic Bookshelf,Furniture,Storage Furniture,14740.0,10420.0,Arjun Das,customer240@example.com,Jaipur,Rajasthan,India,14740.0,1474.0,13266.0,10420.0,2846.0
190,119,1,1,10.0,95,2025-07-06,West,Debit Card,Basic Laptop,Electronics,Computers,46100.0,33920.0,Sneha Kumar,customer95@example.com,Nagpur,Maharashtra,India,46100.0,4610.0,41490.0,33920.0,7570.0
191,119,39,1,10.0,95,2025-07-06,West,Debit Card,Pro Bookshelf,Furniture,Storage Furniture,14890.0,9110.0,Sneha Kumar,customer95@example.com,Nagpur,Maharashtra,India,14890.0,1489.0,13401.0,9110.0,4291.0
192,119,33,3,15.0,95,2025-07-06,West,Debit Card,Pro Office Chair,Furniture,Office Furniture,21610.0,13690.0,Sneha Kumar,customer95@example.com,Nagpur,Maharashtra,India,64830.0,9724.5,55105.5,41070.0,14035.5
193,120,36,2,5.0,899,2024-03-22,North,UPI,Pro Office Desk,Furniture,Office Furniture,29870.0,15610.0,Aditya Joshi,customer899@example.com,Faridabad,Haryana,India,59740.0,2987.0,56753.0,31220.0,25533.0
194,120,3,4,20.0,899,2024-03-22,North,UPI,Pro Laptop,Electronics,Computers,51630.0,38010.0,Aditya Joshi,customer899@example.com,Faridabad,Haryana,India,206520.0,41304.0,165216.0,152040.0,13176.0
195,121,5,1,10.0,507,2025-06-12,North,Debit Card,Standard Smartphone,Electronics,Mobiles,71640.0,39970.0,Kavya Mishra,customer507@example.com,Faridabad,Haryana,India,71640.0,7164.0,64476.0,39970.0,24506.0
196,121,20,1,0.0,507,2025-06-12,North,Debit Card,Standard Keyboard,Accessories,Computer Accessories,5930.0,3350.0,Kavya Mishra,customer507@example.com,Faridabad,Haryana,India,5930.0,0.0,5930.0,3350.0,2580.0
197,122,31,1,0.0,429,2025-09-26,East,Cash on Delivery,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Rohit Naidu,customer429@example.com,Patna,Bihar,India,8540.0,0.0,8540.0,5360.0,3180.0
198,122,35,3,5.0,429,2025-09-26,East,Cash on Delivery,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Rohit Naidu,customer429@example.com,Patna,Bihar,India,104970.0,5248.5,99721.5,50970.0,48751.5
199,122,39,1,0.0,429,2025-09-26,East,Cash on Delivery,Pro Bookshelf,Furniture,Storage Furniture,14890.0,9110.0,Rohit Naidu,customer429@example.com,Patna,Bihar,India,14890.0,0.0,14890.0,9110.0,5780.0
200,123,4,5,10.0,394,2026-04-03,West,Wallet,Basic Smartphone,Electronics,Mobiles,14820.0,10940.0,Sneha Reddy,customer394@example.com,Ahmedabad,Gujarat,India,74100.0,7410.0,66690.0,54700.0,11990.0
201,124,39,1,0.0,763,2025-01-24,East,UPI,Pro Bookshelf,Furniture,Storage Furniture,14890.0,9110.0,Sanjay Reddy,customer763@example.com,Gaya,Bihar,India,14890.0,0.0,14890.0,9110.0,5780.0
202,125,14,2,10.0,749,2024-12-18,North,UPI,Standard Printer,Electronics,Office Tech,27480.0,16430.0,Vikram Singh,customer749@example.com,Gurugram,Haryana,India,54960.0,5496.0,49464.0,32860.0,16604.0
203,126,32,1,5.0,40,2024-12-24,North,UPI,Standard Office Chair,Furniture,Office Furniture,18550.0,9870.0,Pooja Rao,customer40@example.com,Amritsar,Punjab,India,18550.0,927.5,17622.5,9870.0,7752.5
204,127,8,1,0.0,651,2026-03-05,North,Credit Card,Standard Monitor,Electronics,Computers,37290.0,24560.0,Praveen Mishra,customer651@example.com,Noida,Uttar Pradesh,India,37290.0,0.0,37290.0,24560.0,12730.0
205,128,4,1,0.0,623,2025-03-29,South,UPI,Basic Smartphone,Electronics,Mobiles,14820.0,10940.0,Neha Verma,customer623@example.com,Warangal,Telangana,India,14820.0,0.0,14820.0,10940.0,3880.0
206,129,60,1,20.0,404,2026-03-23,South,Cash on Delivery,Pro External SSD,Electronics,Storage,6490.0,3510.0,Ananya Sharma,customer404@example.com,Bengaluru,Karnataka,India,6490.0,1298.0,5192.0,3510.0,1682.0
207,129,35,4,5.0,404,2026-03-23,South,Cash on Delivery,Standard Office Desk,Furniture,Office Furniture,34990.0,16990.0,Ananya Sharma,customer404@example.com,Bengaluru,Karnataka,India,139960.0,6998.0,132962.0,67960.0,65002.0
208,130,2,2,15.0,325,2025-04-05,East,Credit Card,Standard Laptop,Electronics,Computers,66030.0,42660.0,Sneha Chowdhury,customer325@example.com,Gaya,Bihar,India,132060.0,19809.0,112251.0,85320.0,26931.0
209,131,22,3,15.0,875,2024-02-12,South,Credit Card,Basic Mouse,Accessories,Computer Accessories,1940.0,1550.0,Isha Iyer,customer875@example.com,Bengaluru,Karnataka,India,5820.0,873.0,4947.0,4650.0,297.0
210,131,12,2,10.0,875,2024-02-12,South,Credit Card,Pro Headphones,Electronics,Audio,2790.0,1420.0,Isha Iyer,customer875@example.com,Bengaluru,Karnataka,India,5580.0,558.0,5022.0,2840.0,2182.0
211,131,10,1,5.0,875,2024-02-12,South,Credit Card,Basic Headphones,Electronics,Audio,10030.0,7470.0,Isha Iyer,customer875@example.com,Bengaluru,Karnataka,India,10030.0,501.5,9528.5,7470.0,2058.5
212,132,39,1,5.0,330,2025-10-21,South,Credit Card,Pro Bookshelf,Furniture,Storage Furniture,14890.0,9110.0,Ananya Iyer,customer330@example.com,Kozhikode,Kerala,India,14890.0,744.5,14145.5,9110.0,5035.5
213,133,54,3,0.0,448,2026-06-02,North,UPI,Pro Backpack,Accessories,Bags,3340.0,2580.0,Praveen Naidu,customer448@example.com,New Delhi,Delhi,India,10020.0,0.0,10020.0,7740.0,2280.0
214,134,31,1,10.0,156,2024-03-14,West,UPI,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Neha Nair,customer156@example.com,Surat,Gujarat,India,8540.0,854.0,7686.0,5360.0,2326.0
215,135,8,3,5.0,988,2026-03-13,West,Credit Card,Standard Monitor,Electronics,Computers,37290.0,24560.0,Divya Naidu,customer988@example.com,Jodhpur,Rajasthan,India,111870.0,5593.5,106276.5,73680.0,32596.5
216,136,23,1,5.0,877,2025-06-24,North,Credit Card,Standard Mouse,Accessories,Computer Accessories,2320.0,1120.0,Vikram Gupta,customer877@example.com,Faridabad,Haryana,India,2320.0,116.0,2204.0,1120.0,1084.0
217,137,16,4,10.0,481,2024-11-04,South,UPI,Basic Tablet,Electronics,Mobiles,18350.0,14200.0,Rahul Mishra,customer481@example.com,Visakhapatnam,Andhra Pradesh,India,73400.0,7340.0,66060.0,56800.0,9260.0
218,138,46,2,5.0,715,2024-11-10,South,Net Banking,Basic Printer Paper,Office Supplies,Paper,770.0,360.0,Sneha Singh,customer715@example.com,Hyderabad,Telangana,India,1540.0,77.0,1463.0,720.0,743.0
219,138,3,1,10.0,715,2024-11-10,South,Net Banking,Pro Laptop,Electronics,Computers,51630.0,38010.0,Sneha Singh,customer715@example.com,Hyderabad,Telangana,India,51630.0,5163.0,46467.0,38010.0,8457.0
220,138,28,3,0.0,715,2024-11-10,South,Net Banking,Basic USB Drive,Accessories,Storage,1170.0,630.0,Sneha Singh,customer715@example.com,Hyderabad,Telangana,India,3510.0,0.0,3510.0,1890.0,1620.0
221,139,21,1,5.0,762,2024-03-27,West,Credit Card,Pro Keyboard,Accessories,Computer Accessories,2940.0,1810.0,Meera Chowdhury,customer762@example.com,Jaipur,Rajasthan,India,2940.0,147.0,2793.0,1810.0,983.0
222,139,3,2,10.0,762,2024-03-27,West,Credit Card,Pro Laptop,Electronics,Computers,51630.0,38010.0,Meera Chowdhury,customer762@example.com,Jaipur,Rajasthan,India,103260.0,10326.0,92934.0,76020.0,16914.0
223,139,52,2,5.0,762,2024-03-27,West,Credit Card,Basic Backpack,Accessories,Bags,2860.0,1810.0,Meera Chowdhury,customer762@example.com,Jaipur,Rajasthan,India,5720.0,286.0,5434.0,3620.0,1814.0
224,140,36,1,0.0,861,2025-06-15,West,UPI,Pro Office Desk,Furniture,Office Furniture,29870.0,15610.0,Rahul Reddy,customer861@example.com,Mumbai,Maharashtra,India,29870.0,0.0,29870.0,15610.0,14260.0
225,140,44,1,15.0,861,2025-06-15,West,UPI,Standard Pen Pack,Office Supplies,Stationery,130.0,80.0,Rahul Reddy,customer861@example.com,Mumbai,Maharashtra,India,130.0,19.5,110.5,80.0,30.5
226,141,45,3,10.0,110,2025-04-27,North,Debit Card,Pro Pen Pack,Office Supplies,Stationery,40.0,30.0,Aarav Nair,customer110@example.com,Ludhiana,Punjab,India,120.0,12.0,108.0,90.0,18.0
227,142,31,2,15.0,592,2024-01-16,North,UPI,Basic Office Chair,Furniture,Office Furniture,8540.0,5360.0,Priya Gupta,customer592@example.com,Gurugram,Haryana,India,17080.0,2562.0,14518.0,10720.0,3798.0
228,142,14,2,5.0,592,2024-01-16,North,UPI,Standard Printer,Electronics,Office Tech,27480.0,16430.0,Priya Gupta,customer592@example.com,Gurugram,Haryana,India,54960.0,2748.0,52212.0,32860.0,19352.0
